Timestamp,Value
115.499071274,52
115.506764145,63
115.514457016,70
115.522149887,85
115.529842758,106
115.537535630,117
115.545228501,124
115.552921372,138
115.560614243,156
115.568307114,183
115.575999985,185
115.583692856,160
115.591385727,140
115.599078598,138
115.606771469,131
115.614464340,115
115.622157212,101
115.629850083,81
115.637542954,45
115.645235825,15
115.652928696,0
115.660621567,-24
115.668314438,-54
115.676007309,-67
115.683700180,-70
115.691392807,-65
115.699085434,-52
115.706778061,-38
115.714470688,-24
115.722163315,-11
115.729855942,-2
115.737548569,9
115.745241196,27
115.752933823,33
115.760626450,22
115.768319076,11
115.776011703,4
115.783704330,-2
115.791396957,-2
115.799089584,0
115.806782211,-9
115.814474838,-24
115.822167465,-29
115.829860092,-22
115.837552719,-6
115.845245346,20
115.852937973,31
115.860630600,18
115.868323227,-6
115.876015854,-20
115.883708481,-29
115.891401108,-40
115.899093735,-52
115.906786362,-56
115.914478989,-70
115.922171616,-104
115.929864243,-138
115.937556869,-67
115.945249496,219
115.952942123,581
115.960634750,712
115.968327377,420
115.976020004,-192
115.983712631,-547
115.991405258,-352
115.999097885,-133
116.006790512,-158
116.014483139,-151
116.022175766,-83
116.029868393,-85
116.037561020,-99
116.045253647,-79
116.052946274,-61
116.060638901,-45
116.068331528,-24
116.076024155,-6
116.083716782,11
116.091409409,40
116.099102035,65
116.106794662,81
116.114487289,106
116.122179916,124
116.129872543,138
116.137565170,153
116.145257797,160
116.152950424,149
116.160643051,126
116.168335678,101
116.176028305,81
116.183720932,49
116.191413559,18
116.199106186,-4
116.206798813,-24
116.214491440,-52
116.222184067,-95
116.229876694,-128
116.237569321,-144
116.245261948,-160
116.252954991,-174
116.260647984,-185
116.268340978,-205
116.276033971,-226
116.283726964,-235
116.291419957,-278
116.299112950,-368
116.306805943,-434
116.314498937,-450
116.322191930,-447
116.329884923,-393
116.337577916,-303
116.345270909,-255
116.352963902,-255
116.360656896,-246
116.368349889,-214
116.376042882,-176
116.383735875,-142
116.391428868,-119
116.399121861,-110
116.406814855,-122
116.414507848,-147
116.422200841,-162
116.429893834,-162
116.437586827,-171
116.445279820,-171
116.452972814,-115
116.460665807,-126
116.468358800,-230
116.476051793,-269
116.483744786,-180
116.491437779,97
116.499130773,484
116.506823766,637
116.514516759,316
116.522209752,-325
116.529902745,-705
116.537595738,-529
116.545288732,-291
116.552981725,-276
116.560674718,-242
116.568367711,-169
116.576060704,-167
116.583753697,-160
116.591446691,-131
116.599139684,-122
116.606832677,-113
116.614525670,-99
116.622218663,-144
116.629911656,-219
116.637604650,-178
116.645297643,-63
116.652990636,-22
116.660683629,-9
116.668376622,42
116.676069615,76
116.683762609,95
116.691455602,113
116.699148595,108
116.706841588,90
116.714534581,76
116.722227574,70
116.729920568,72
116.737613561,67
116.745306554,38
116.752999547,4
116.760692540,-27
116.768385533,-63
116.776078526,-113
116.783771520,-194
116.791464513,-296
116.799157506,-384
116.806850499,-425
116.814543126,-432
116.822235753,-409
116.829928380,-282
116.837621007,-124
116.845313634,-108
116.853006261,-162
116.860698888,-167
116.868391515,-133
116.876084142,278
116.883776769,1226
116.891469395,1438
116.899162022,389
116.906854649,-233
116.914547276,4
116.922239903,-20
116.929932530,-230
116.937625157,-131
116.945317784,-24
116.953010411,-97
116.960703038,-119
116.968395665,-106
116.976088292,-153
116.983780919,-178
116.991473546,-160
116.999166173,-165
117.006858800,-171
117.014551427,-180
117.022244054,-221
117.029936681,-192
117.037629308,47
117.045321935,395
117.053014562,581
117.060707188,414
117.068399815,-153
117.076092442,-642
117.083785069,-522
117.091477696,-208
117.099170323,-171
117.106862950,-119
117.114555577,72
117.122248204,74
117.129940831,-52
117.137633458,-38
117.145326085,151
117.153018712,434
117.160711339,502
117.168403966,441
117.176096593,665
117.183789220,640
117.191481847,70
117.199174474,-97
117.206867101,162
117.214559728,144
117.222252354,67
117.229944981,174
117.237637608,266
117.245330235,269
117.253022862,192
117.260715489,119
117.268408116,117
117.276100743,110
117.283793370,67
117.291485997,13
117.299178624,-24
117.306871251,-29
117.314563878,-40
117.322256505,-67
117.329949132,-74
117.337641759,-76
117.345334386,-90
117.353027013,-88
117.360719640,-81
117.368412267,-83
117.376104963,-79
117.383797712,-74
117.391490461,-79
117.399183210,-79
117.406875959,-70
117.414568708,-67
117.422261457,-74
117.429954206,-76
117.437646955,-76
117.445339704,-76
117.453032453,-72
117.460725202,-61
117.468417951,-49
117.476110700,-52
117.483803449,-42
117.491496198,-33
117.499188947,-40
117.506881696,-58
117.514574445,-85
117.522267194,-108
117.529959943,-106
117.537652692,-101
117.545345441,-99
117.553038190,-95
117.560730939,-113
117.568423688,-144
117.576116437,-38
117.583809186,285
117.591501935,613
117.599194684,708
117.606887433,434
117.614580182,-162
117.622272931,-542
117.629965680,-366
117.637658429,-115
117.645351178,-122
117.653043927,-128
117.660736676,-67
117.668429425,-70
117.676122174,-81
117.683814923,-52
117.691507672,-38
117.699200421,-45
117.706893171,-38
117.714585920,-27
117.722278669,-15
117.729971418,13
